Timestamp UTC,Original Timestamp,RayID,IP,Endpoint,User-Agent,CFAction,Country
2024-11-11T18:05:25.353Z,2024-11-11T15:34:57.065Z,8e0eb5aafe069e04,185.68.185.213,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 YaBrowser/22.7.0 Yowser/2.5 Safari/537.36",MANAGED_CHALLENGE,RU
2024-11-11T18:05:25.353Z,2024-11-11T15:34:57.362Z,8e0eb5a7fab58ce8,45.140.207.128,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 YaBrowser/22.7.0 Yowser/2.5 Safari/537.36",MANAGED_CHALLENGE,IL
2024-11-11T18:05:25.353Z,2024-11-11T15:34:57.640Z,8e0eb543ee175b51,178.20.28.185,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 YaBrowser/22.7.0 Yowser/2.5 Safari/537.36",MANAGED_CHALLENGE,US
2024-11-11T18:05:25.353Z,2024-11-11T15:34:57.940Z,8e0eab656d182abc,113.215.188.226,"/","Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36",BLOCK,CN
2024-11-11T18:05:25.353Z,2024-11-11T15:34:58.243Z,8e0eab2e7a11e635,165.155.163.20,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",MANAGED_CHALLENGE,US
2024-11-11T18:05:25.353Z,2024-11-11T15:34:58.569Z,8e0eaa92df8822d5,3.15.142.123,"/setup/stella-mod-setup_8.3.1.0.exe","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MANAGED_CHALLENGE,US
2024-11-11T18:05:25.353Z,2024-11-11T15:34:58.875Z,8e0eaa6aabb52c60,3.138.181.96,"/stella-mod-setup/v8.2.0.0.exe","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MANAGED_CHALLENGE,US
2024-11-11T18:05:25.353Z,2024-11-11T15:34:59.193Z,8e0eaa67abf3e1bd,18.119.165.116,"/setup/stella-mod-setup_8.3.0.0.exe","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MANAGED_CHALLENGE,US
2024-11-11T20:04:39.407Z,2024-11-11T17:35:52.151Z,8e10068248ee9cfa,158.140.163.103,"/","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",MANAGED_CHALLENGE,ID
2024-11-11T20:04:39.407Z,2024-11-11T17:35:52.398Z,8e1006738d1a8354,158.140.163.6,"/genshin-stella-mod","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",MANAGED_CHALLENGE,ID
2024-11-11T20:04:39.407Z,2024-11-11T17:35:53.009Z,8e1004618a372255,3.16.76.40,"/setup/stella-mod-setup_8.3.1.0.exe","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MANAGED_CHALLENGE,US
2024-11-11T20:04:39.407Z,2024-11-11T17:35:53.317Z,8e100436ae7c1112,18.223.241.218,"/setup/stella-mod-setup_8.3.0.0.exe","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MANAGED_CHALLENGE,US
2024-11-11T20:04:39.407Z,2024-11-11T17:35:53.613Z,8e1004078ec2630c,3.145.178.238,"/stella-mod-setup/v8.2.0.0.exe","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MANAGED_CHALLENGE,US
2024-11-11T20:04:39.407Z,2024-11-11T17:35:54.581Z,8e0fed54cd663a04,23.239.51.74,"/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",MANAGED_CHALLENGE,CA
2024-11-11T20:04:39.407Z,2024-11-11T17:35:54.881Z,8e0fe857eb628516,103.231.173.170,"/phpcms/modules/formguide/install/templates/show_js.html","Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",BLOCK,US
2024-11-11T20:04:39.407Z,2024-11-11T17:35:55.647Z,8e0fe7c30c2c2ee7,27.115.124.53,"/","Mozilla/5.0 (Linux; Android 8.0; Pixel 2 Build/OPD3.170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36",MANAGED_CHALLENGE,CN
2024-11-11T20:04:39.407Z,2024-11-11T17:35:55.874Z,8e0fe34d1fc4d51a,5.29.12.12,"/cdn-cgi/speculation","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 OPR/114.0.0.0",MANAGED_CHALLENGE,IL
2024-11-11T20:04:39.407Z,2024-11-11T17:35:56.596Z,8e0fddf77f291c95,77.246.99.200,"/","Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,NL
2024-11-11T20:04:39.407Z,2024-11-11T17:35:59.161Z,8e0fc622cb4d6a66,185.202.108.151,"/","Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,US
2024-11-11T20:04:39.407Z,2024-11-11T17:35:59.407Z,8e0fc62119987752,193.233.89.193,"/","Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,RU
2024-11-11T20:04:39.407Z,2024-11-11T17:35:59.648Z,8e0fc61ff8eccaa1,77.81.65.224,"/","Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,AE
2024-11-11T20:04:39.407Z,2024-11-11T17:35:59.879Z,8e0fc615fe9faaf2,194.99.27.40,"/","Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,US
2024-11-11T20:04:39.407Z,2024-11-11T17:36:00.123Z,8e0fc60f38aa8cab,194.104.11.252,"/genshin-stella-mod","Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,RU
2024-11-11T20:04:39.407Z,2024-11-11T17:36:00.395Z,8e0fc608cf5c6634,85.239.38.94,"/genshin-stella-mod","Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,RU
2024-11-11T20:04:39.407Z,2024-11-11T17:36:00.767Z,8e0fc60ace615a4a,185.101.21.244,"/genshin-stella-mod","Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,SC
2024-11-11T20:04:39.407Z,2024-11-11T17:36:02.558Z,8e0fbb55ec1a470f,178.128.87.202,"/skin/skinmain.php","curl/7.68.0",BLOCK,SG
2024-11-11T20:04:39.407Z,2024-11-11T17:36:03.081Z,8e0fbb595c094d63,152.42.241.106,"/admin/Cms_Wysiwyg/directive/index/","Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)",BLOCK,SG
2024-11-11T20:04:39.407Z,2024-11-11T17:36:03.530Z,8e0fb72b7e0fd381,146.70.181.235,"/","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 YaBrowser/22.7.0 Yowser/2.5 Safari/537.36",MANAGED_CHALLENGE,GB
2024-11-11T20:04:39.407Z,2024-11-11T17:36:04.085Z,8e0facb6ec231f2d,185.40.4.132,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 YaBrowser/15.12.1.6387 Safari/537.36",MANAGED_CHALLENGE,T1
2024-11-11T20:04:39.408Z,2024-11-11T17:36:04.938Z,8e0f8d1e0cb1e01c,190.119.167.154,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edge/44.18363.8131",MANAGED_CHALLENGE,PE
2024-11-11T20:04:39.408Z,2024-11-11T17:36:05.204Z,8e0f8ca868e0d6d0,107.20.25.224,"/wp-login.php","Mozilla/5.0",BLOCK,US
2024-11-11T20:04:39.408Z,2024-11-11T17:36:07.812Z,8e0f7288aa15c20e,45.67.3.99,"/","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,AL
2024-11-11T20:04:39.408Z,2024-11-11T17:36:08.043Z,8e0f727fdf4a0b89,45.67.3.43,"/","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,AL
2024-11-11T20:04:39.408Z,2024-11-11T17:36:08.275Z,8e0f72748f3f4294,45.67.2.161,"/","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,AL
2024-11-11T20:04:39.408Z,2024-11-11T17:36:08.520Z,8e0f72672a479576,45.67.2.232,"/","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,AL
2024-11-11T20:04:39.408Z,2024-11-11T17:36:08.822Z,8e0f724f9e9c44ed,45.67.3.2,"/genshin-stella-mod","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,AL
2024-11-11T20:04:39.408Z,2024-11-11T17:36:09.054Z,8e0f7241c99641f5,45.67.3.92,"/genshin-stella-mod","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,AL
2024-11-11T20:04:39.408Z,2024-11-11T17:36:09.327Z,8e0f72348f0ebcb6,45.67.3.120,"/genshin-stella-mod","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,AL
2024-11-11T20:04:39.408Z,2024-11-11T17:36:09.850Z,8e0f64d7dadc6bbb,51.79.170.92,"/genshin-stella-mod","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",BLOCK,SG
2024-11-11T20:04:39.408Z,2024-11-11T17:36:11.387Z,8e0f5cbcb9243a23,3.110.176.29,"/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",BLOCK,IN
2024-11-11T22:04:27.335Z,2024-11-11T19:37:13.625Z,8e10a50708a6cca2,79.134.196.154,"/","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",MANAGED_CHALLENGE,RU
2024-11-11T22:04:27.335Z,2024-11-11T19:37:14.250Z,8e109773d8030fc7,14.36.226.162,"/genshin-stella-mod","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1264.71",MANAGED_CHALLENGE,KR
2024-11-11T22:04:27.335Z,2024-11-11T19:37:14.608Z,8e10964cacf50cd9,138.59.7.132,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",MANAGED_CHALLENGE,US
2024-11-11T22:04:27.335Z,2024-11-11T19:37:14.857Z,8e1096451fb480d0,45.170.14.17,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",MANAGED_CHALLENGE,US
2024-11-11T22:04:27.335Z,2024-11-11T19:37:16.516Z,8e10874bde7adb86,61.230.203.126,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.7353.534 Safari/537.36",MANAGED_CHALLENGE,TW
2024-11-11T22:04:27.335Z,2024-11-11T19:37:17.197Z,8e1082a77da5ce05,49.156.0.9,"/genshin-stella-mod","Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,KH
2024-11-11T22:04:27.335Z,2024-11-11T19:37:17.586Z,8e1079d77d55d768,20.222.232.32,"/main","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",BLOCK,JP
2024-11-11T22:04:27.335Z,2024-11-11T19:37:18.225Z,8e107927cc3dac57,206.162.246.254,"/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",MANAGED_CHALLENGE,US
2024-11-11T22:04:27.335Z,2024-11-11T19:37:18.970Z,8e10790c595a8c6b,46.232.25.212,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",MANAGED_CHALLENGE,RU
2024-11-11T22:04:27.335Z,2024-11-11T19:37:19.545Z,8e106c584f0003ff,146.70.182.22,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",MANAGED_CHALLENGE,IT
2024-11-11T22:04:27.335Z,2024-11-11T19:37:20.392Z,8e106626291de82f,172.241.153.195,"/genshin-stella-mod","Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,US
2024-11-11T22:04:27.335Z,2024-11-11T19:37:20.815Z,8e106620095e2fe4,172.241.153.144,"/genshin-stella-mod","Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,US
2024-11-11T22:04:27.335Z,2024-11-11T19:37:21.113Z,8e105c39680610db,3.136.106.31,"//cdn.js","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",BLOCK,US
2024-11-11T22:04:27.336Z,2024-11-11T19:37:23.534Z,8e105082fd6505f3,165.155.169.45,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",MANAGED_CHALLENGE,US
2024-11-11T22:04:27.336Z,2024-11-11T19:37:24.515Z,8e104f9ef972b8b2,77.57.208.226,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 OPR/114.0.0.0",MANAGED_CHALLENGE,CH
2024-11-11T22:04:27.336Z,2024-11-11T19:37:25.277Z,8e1044ee1def7748,198.154.80.67,"/","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",MANAGED_CHALLENGE,CA
2024-11-11T22:04:27.336Z,2024-11-11T19:37:25.514Z,8e1044eeda3cd274,45.152.199.133,"/","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",MANAGED_CHALLENGE,NL
2024-11-11T22:04:27.336Z,2024-11-11T19:37:25.769Z,8e1044f2996b2c44,50.3.221.117,"/","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",MANAGED_CHALLENGE,DE
2024-11-11T22:04:27.336Z,2024-11-11T19:37:26.179Z,8e1044ecedc9f114,196.242.195.207,"/","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",MANAGED_CHALLENGE,SG
2024-11-11T22:04:27.336Z,2024-11-11T19:37:26.449Z,8e1044e8be042ae1,107.172.52.117,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",MANAGED_CHALLENGE,US
2024-11-11T22:04:27.336Z,2024-11-11T19:37:26.741Z,8e1044df2b06dcb9,149.62.41.156,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",MANAGED_CHALLENGE,AE
2024-11-11T22:04:27.336Z,2024-11-11T19:37:27.241Z,8e103c991af1d6ae,62.210.111.122,"/","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,FR
2024-11-11T22:04:27.336Z,2024-11-11T19:37:28.672Z,8e1030c4f9742edf,111.246.184.72,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.4727.708 Safari/537.36",MANAGED_CHALLENGE,TW
2024-11-11T22:04:27.336Z,2024-11-11T19:37:28.987Z,8e102fb74ea3c6f5,196.242.114.247,"/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",MANAGED_CHALLENGE,CA
2024-11-11T22:04:27.336Z,2024-11-11T19:37:29.290Z,8e102fb0589ecf2e,192.227.238.248,"/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",MANAGED_CHALLENGE,US
2024-11-11T22:04:27.336Z,2024-11-11T19:37:29.546Z,8e102faae8384bc3,107.174.151.173,"/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",MANAGED_CHALLENGE,US
2024-11-11T22:04:27.336Z,2024-11-11T19:37:29.817Z,8e102fa71efc36d9,107.174.151.184,"/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",MANAGED_CHALLENGE,US
2024-11-11T22:04:27.336Z,2024-11-11T19:37:30.091Z,8e102f9f4a6fc44a,131.108.18.170,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",MANAGED_CHALLENGE,BR
2024-11-11T22:04:27.336Z,2024-11-11T19:37:30.341Z,8e102f9bae3f1d76,107.174.5.206,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",MANAGED_CHALLENGE,US
2024-11-11T22:04:27.336Z,2024-11-11T19:37:30.585Z,8e102f96cc2ea2e0,192.241.72.122,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",MANAGED_CHALLENGE,CA
2024-11-11T22:04:27.336Z,2024-11-11T19:37:30.975Z,8e102be2db73e1c7,107.152.33.184,"/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",MANAGED_CHALLENGE,US
2024-11-11T22:04:27.336Z,2024-11-11T19:37:32.019Z,8e101d834a2440bb,115.178.48.138,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux i686; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,ID
2024-11-11T22:04:27.336Z,2024-11-11T19:37:32.919Z,8e1017848b677163,46.8.29.73,"/","Mozilla/5.0 (Macintosh; Intel Mac OS X 12.5; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,RU
2024-11-11T22:04:27.336Z,2024-11-11T19:37:33.175Z,8e10177f3c683cd7,46.8.29.75,"/","Mozilla/5.0 (Macintosh; Intel Mac OS X 12.5; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,RU
2024-11-11T22:04:27.336Z,2024-11-11T19:37:33.405Z,8e101779e91c66d2,46.8.21.155,"/","Mozilla/5.0 (Macintosh; Intel Mac OS X 12.5; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,RU
2024-11-11T22:04:27.336Z,2024-11-11T19:37:33.704Z,8e101768683ed5a0,46.8.29.71,"/genshin-stella-mod","Mozilla/5.0 (Macintosh; Intel Mac OS X 12.5; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,RU
2024-11-12T02:26:58.943Z,2024-11-12T01:41:23.286Z,8e12ca7fdb81212c,105.214.58.240,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",MANAGED_CHALLENGE,ZA
2024-11-12T02:26:58.943Z,2024-11-12T01:41:24.140Z,8e12c3ed9a4fdadb,3.138.69.72,"/setup/stella-mod-setup_8.3.1.0.exe","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MANAGED_CHALLENGE,US
2024-11-12T02:26:58.943Z,2024-11-12T01:41:24.468Z,8e12c3ea190589fb,18.117.158.213,"/setup/stella-mod-setup_8.3.0.0.exe","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MANAGED_CHALLENGE,US
2024-11-12T02:26:58.943Z,2024-11-12T01:41:24.787Z,8e12c3a4efc91173,18.191.22.141,"/stella-mod-setup/v8.2.0.0.exe","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MANAGED_CHALLENGE,US
2024-11-12T02:26:58.943Z,2024-11-12T01:41:28.892Z,8e12a9a7cdaa3dca,134.255.243.57,"/genshin-stella-mod","Mozilla/5.0 (Macintosh; Intel Mac OS X 12.5; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,GB
2024-11-12T02:26:58.943Z,2024-11-12T01:41:29.163Z,8e12a8dd4f640df3,165.231.105.177,"/","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",MANAGED_CHALLENGE,NL
2024-11-12T02:26:58.943Z,2024-11-12T01:41:29.500Z,8e12a8d0eb26d355,102.165.53.235,"/","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",MANAGED_CHALLENGE,ZA
2024-11-12T02:26:58.943Z,2024-11-12T01:41:29.769Z,8e12a8c95d969ec3,102.165.53.177,"/","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",MANAGED_CHALLENGE,ZA
2024-11-12T02:26:58.943Z,2024-11-12T01:41:30.375Z,8e12a8ad792eab63,185.122.170.163,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",MANAGED_CHALLENGE,NL
2024-11-12T02:26:58.943Z,2024-11-12T01:41:31.812Z,8e129b05dbe1ce6d,101.109.220.135,"/","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,TH
2024-11-12T02:26:58.943Z,2024-11-12T01:41:32.108Z,8e1295a1dde2a835,45.132.224.149,"/","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,AU
2024-11-12T02:26:58.944Z,2024-11-12T01:41:32.374Z,8e12959dab2faae1,45.132.224.132,"/genshin-stella-mod","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",MANAGED_CHALLENGE,AU
2024-11-12T02:26:58.944Z,2024-11-12T01:41:32.820Z,8e128e414fb875bc,80.244.42.66,"/","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",MANAGED_CHALLENGE,RU
2024-11-12T02:26:58.944Z,2024-11-12T01:41:33.144Z,8e1287a79f5a84fc,103.131.71.178,"/blocklist-generator/adguard","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36",MANAGED_CHALLENGE,VN
2024-11-12T02:26:58.944Z,2024-11-12T01:41:33.457Z,8e128777886c85ca,103.131.71.189,"/blocklist-generator/adguard","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36",MANAGED_CHALLENGE,VN
2024-11-12T02:26:58.944Z,2024-11-12T01:41:33.761Z,8e1287514d8add8a,103.131.71.128,"/blocklist-generator/adguard","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36",MANAGED_CHALLENGE,VN
2024-11-12T02:26:58.944Z,2024-11-12T01:41:34.086Z,8e12872cee7d8559,103.131.71.65,"/blocklist-generator/adguard","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36",MANAGED_CHALLENGE,VN
